,goods,value,all_profit,all_profit_total,all_sales_price,discount_rate
1262,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '新疆蜜瓜-半只3-3.5斤']",63.41000000000001,"[-1.49, 4.300000000000001, 11.800000000000004, 18.3]",32.910000000000004,"[12.8, 29.8, 6.6, 11.8]","[0.00151515151515152, 0.6875, 0.865771812080537, 1]"
1270,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '阳光玫瑰葡萄-约450-500g/份']",74.41,"[-1.49, 4.300000000000001, 11.800000000000004, 21.799999999999997]",36.410000000000004,"[12.8, 29.8, 6.6, 158]","[0.00151515151515152, 0.6875, 0.865771812080537, 1]"
1482,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', ' 【进口】伽俐果-350-400g/份', '【甜】喀什西梅-约300g']",37.41,"[-1.49, 4.300000000000001, 4.400000000000002, 8.99999999999999]",16.209999999999994,"[12.8, 11.8, 6.6, 29.8]","[0.00151515151515152, 0.6875, 0.745762711864407, 0.664429530201342]"
1483,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', ' 【进口】伽俐果-350-400g/份', '【不吐籽大口吃】手剥软籽石榴-1盒300g']",40.41000000000002,"[-1.49, 4.300000000000001, 4.400000000000002, 12.000000000000014]",19.210000000000015,"[12.8, 11.8, 6.6, 29.8]","[0.00151515151515152, 0.6875, 0.745762711864407, 0.76510067114094]"
1490,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', ' 【进口】伽俐果-350-400g/份', '鲜丰玉麒麟西瓜-半只约4-5斤']",50.41,"[-1.49, 4.300000000000001, 4.400000000000002, 17.799999999999997]",25.009999999999998,"[12.8, 11.8, 6.6, 10.8]","[0.00151515151515152, 0.6875, 0.745762711864407, 1]"
1492,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', ' 【进口】伽俐果-350-400g/份', '【进口】菲律宾凤梨-1.8-1.9kg/只']",56.41,"[-1.49, 4.300000000000001, 4.400000000000002, 19.799999999999997]",27.009999999999998,"[12.8, 11.8, 6.6, 12.8]","[0.00151515151515152, 0.6875, 0.745762711864407, 1]"
1493,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', ' 【进口】伽俐果-350-400g/份', '泰国金蜜柚子-约2.8-3.2斤/只']",96.41,"[-1.49, 4.300000000000001, 4.400000000000002, 32.4]",39.61,"[12.8, 11.8, 6.6, 12.8]","[0.00151515151515152, 0.6875, 0.745762711864407, 1]"
1496,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', ' 【进口】伽俐果-350-400g/份', '【鲜果切】菲律宾凤梨果切-约350g/份']",40.410000000000004,"[-1.49, 4.300000000000001, 4.400000000000002, 13.8]",21.010000000000005,"[12.8, 11.8, 6.6, 32.8]","[0.00151515151515152, 0.6875, 0.745762711864407, 1]"
1497,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', ' 【进口】伽俐果-350-400g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份']",47.410000000000004,"[-1.49, 4.300000000000001, 4.400000000000002, 15.8]",23.010000000000005,"[12.8, 11.8, 6.6, 28.8]","[0.00151515151515152, 0.6875, 0.745762711864407, 1]"
1500,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', ' 【进口】伽俐果-350-400g/份', '阳光玫瑰葡萄-约450-500g/份']",57.41,"[-1.49, 4.300000000000001, 4.400000000000002, 21.799999999999997]",29.009999999999998,"[12.8, 11.8, 6.6, 158]","[0.00151515151515152, 0.6875, 0.745762711864407, 1]"
1557,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【约200-300g】锦绣黄桃子1个']",31.620000000000008,"[-1.49, 4.800000000000001, 9.800000000000004, -0.9899999999999993]",12.120000000000005,"[12.8, 22.8, 6.6, 5.6]","[0.00151515151515152, 0.921875, 0.824561403508772, 0.180357142857143]"
1561,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【1根】菲律宾进口香蕉-约100g-150g']",32.41000000000001,"[-1.49, 4.800000000000001, 9.800000000000004, 0.4320000000000015]",13.542000000000007,"[12.8, 22.8, 6.6, 3.3]","[0.00151515151515152, 0.921875, 0.824561403508772, 0.545454545454546]"
1562,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【约350g/份】西瓜新鲜果切1盒']",35.410000000000004,"[-1.49, 4.800000000000001, 9.800000000000004, 1.4599999999999964]",14.57,"[12.8, 22.8, 6.6, 8.8]","[0.00151515151515152, 0.921875, 0.824561403508772, 0.545454545454545]"
1566,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【新品尝鲜】不吐籽大口吃石榴-1只350-400g']",49.41000000000001,"[-1.49, 4.800000000000001, 9.800000000000004, 9.200000000000005]",22.31000000000001,"[12.8, 22.8, 6.6, 22.8]","[0.00151515151515152, 0.921875, 0.824561403508772, 0.824561403508772]"
1570,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【进口】越南红火龙果-1只500-550g']",41.41000000000001,"[-1.49, 4.800000000000001, 9.800000000000004, 4.200000000000001]",17.310000000000006,"[12.8, 22.8, 6.6, 12.8]","[0.00151515151515152, 0.921875, 0.824561403508772, 0.84375]"
1572,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【不吐籽大口吃】手剥软籽石榴-1盒300g']",53.410000000000025,"[-1.49, 4.800000000000001, 9.800000000000004, 12.000000000000014]",25.11000000000002,"[12.8, 22.8, 6.6, 29.8]","[0.00151515151515152, 0.921875, 0.824561403508772, 0.76510067114094]"
1575,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '泰国桂圆-约250-300g/份']",42.41000000000001,"[-1.49, 4.800000000000001, 9.800000000000004, 6.700000000000001]",19.810000000000006,"[12.8, 22.8, 6.6, 22.8]","[0.00151515151515152, 0.921875, 0.824561403508772, 0.824561403508772]"
1582,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '新疆蜜瓜-半只3-3.5斤']",59.41000000000001,"[-1.49, 4.800000000000001, 9.800000000000004, 18.3]",31.410000000000004,"[12.8, 22.8, 6.6, 11.8]","[0.00151515151515152, 0.921875, 0.824561403508772, 1]"
1590,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '阳光玫瑰葡萄-约450-500g/份']",70.41,"[-1.49, 4.800000000000001, 9.800000000000004, 21.799999999999997]",34.910000000000004,"[12.8, 22.8, 6.6, 158]","[0.00151515151515152, 0.921875, 0.824561403508772, 1]"
1627,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【约200-300g】锦绣黄桃子1个']",38.620000000000005,"[-1.49, 4.800000000000001, 11.800000000000004, -0.9899999999999993]",14.120000000000005,"[12.8, 29.8, 6.6, 5.6]","[0.00151515151515152, 0.921875, 0.865771812080537, 0.180357142857143]"
1632,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【约350g/份】西瓜新鲜果切1盒']",42.410000000000004,"[-1.49, 4.800000000000001, 11.800000000000004, 1.4599999999999964]",16.57,"[12.8, 29.8, 6.6, 8.8]","[0.00151515151515152, 0.921875, 0.865771812080537, 0.545454545454545]"
1642,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【不吐籽大口吃】手剥软籽石榴-1盒300g']",60.410000000000025,"[-1.49, 4.800000000000001, 11.800000000000004, 12.000000000000014]",27.11000000000002,"[12.8, 29.8, 6.6, 29.8]","[0.00151515151515152, 0.921875, 0.865771812080537, 0.76510067114094]"
1644,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '新疆无籽黑提-约300g']",48.41000000000001,"[-1.49, 4.800000000000001, 11.800000000000004, 6.6000000000000005]",21.710000000000004,"[12.8, 29.8, 6.6, 12.8]","[0.00151515151515152, 0.921875, 0.865771812080537, 0.921875]"
1652,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '新疆蜜瓜-半只3-3.5斤']",66.41000000000001,"[-1.49, 4.800000000000001, 11.800000000000004, 18.3]",33.410000000000004,"[12.8, 29.8, 6.6, 11.8]","[0.00151515151515152, 0.921875, 0.865771812080537, 1]"
1660,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '阳光玫瑰葡萄-约450-500g/份']",77.41,"[-1.49, 4.800000000000001, 11.800000000000004, 21.799999999999997]",36.910000000000004,"[12.8, 29.8, 6.6, 158]","[0.00151515151515152, 0.921875, 0.865771812080537, 1]"
1966,"['【100-150g】云南蜜桔子-1只', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '蒙自石榴-1只300-400g']",47.510000000000005,"[-1.49, 9.800000000000004, 9.800000000000004, 3.9000000000000004]",22.010000000000012,"[22.8, 22.8, 6.6, 12.8]","[0.00151515151515152, 0.824561403508772, 0.824561403508772, 0.7734375]"
1989,"['【100-150g】云南蜜桔子-1只', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【进口】菲律宾凤梨-1.8-1.9kg/只']",76.41,"[-1.49, 9.800000000000004, 9.800000000000004, 19.799999999999997]",37.91000000000001,"[22.8, 22.8, 6.6, 12.8]","[0.00151515151515152, 0.824561403508772, 0.824561403508772, 1]"
1993,"['【100-150g】云南蜜桔子-1只', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份']",67.41000000000001,"[-1.49, 9.800000000000004, 9.800000000000004, 15.8]",33.91000000000001,"[22.8, 22.8, 6.6, 28.8]","[0.00151515151515152, 0.824561403508772, 0.824561403508772, 1]"
1998,"['【100-150g】云南蜜桔子-1只', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【约200-300g】锦绣黄桃子1个']",45.620000000000005,"[-1.49, 9.800000000000004, 11.800000000000004, -0.9899999999999993]",19.12000000000001,"[22.8, 29.8, 6.6, 5.6]","[0.00151515151515152, 0.824561403508772, 0.865771812080537, 0.180357142857143]"
2001,"['【100-150g】云南蜜桔子-1只', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '蒙自石榴-1只300-400g']",54.510000000000005,"[-1.49, 9.800000000000004, 11.800000000000004, 3.9000000000000004]",24.010000000000012,"[22.8, 29.8, 6.6, 12.8]","[0.00151515151515152, 0.824561403508772, 0.865771812080537, 0.7734375]"
2009,"['【100-150g】云南蜜桔子-1只', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【甜】喀什西梅-约300g']",64.41,"[-1.49, 9.800000000000004, 11.800000000000004, 8.99999999999999]",29.11,"[22.8, 29.8, 6.6, 29.8]","[0.00151515151515152, 0.824561403508772, 0.865771812080537, 0.664429530201342]"
2013,"['【100-150g】云南蜜桔子-1只', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【不吐籽大口吃】手剥软籽石榴-1盒300g']",67.41000000000003,"[-1.49, 9.800000000000004, 11.800000000000004, 12.000000000000014]",32.11000000000003,"[22.8, 29.8, 6.6, 29.8]","[0.00151515151515152, 0.824561403508772, 0.865771812080537, 0.76510067114094]"
2014,"['【100-150g】云南蜜桔子-1只', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【进口】香蕉-500~550g/份']",54.41000000000001,"[-1.49, 9.800000000000004, 11.800000000000004, 5.8074074074074105]",25.91740740740742,"[22.8, 29.8, 6.6, 12.8]","[0.00151515151515152, 0.824561403508772, 0.865771812080537, 0.6875]"
2015,"['【100-150g】云南蜜桔子-1只', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '新疆无籽黑提-约300g']",55.41000000000001,"[-1.49, 9.800000000000004, 11.800000000000004, 6.6000000000000005]",26.71000000000001,"[22.8, 29.8, 6.6, 12.8]","[0.00151515151515152, 0.824561403508772, 0.865771812080537, 0.921875]"
2020,"['【100-150g】云南蜜桔子-1只', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '凯特芒芒果-1只700-800g']",70.41000000000001,"[-1.49, 9.800000000000004, 11.800000000000004, 16.200000000000003]",36.31000000000002,"[22.8, 29.8, 6.6, 39.8]","[0.00151515151515152, 0.824561403508772, 0.865771812080537, 0.748743718592965]"
2023,"['【100-150g】云南蜜桔子-1只', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '新疆蜜瓜-半只3-3.5斤']",73.41000000000001,"[-1.49, 9.800000000000004, 11.800000000000004, 18.3]",38.41000000000001,"[22.8, 29.8, 6.6, 11.8]","[0.00151515151515152, 0.824561403508772, 0.865771812080537, 1]"
2031,"['【100-150g】云南蜜桔子-1只', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '阳光玫瑰葡萄-约450-500g/份']",84.41,"[-1.49, 9.800000000000004, 11.800000000000004, 21.799999999999997]",41.91000000000001,"[22.8, 29.8, 6.6, 158]","[0.00151515151515152, 0.824561403508772, 0.865771812080537, 1]"
2243,"['【100-150g】云南蜜桔子-1只', '【鲜果切】菲律宾凤梨果切-约350g/份', ' 【进口】伽俐果-350-400g/份', '【1根】菲律宾进口香蕉-约100g-150g']",29.41000000000001,"[-1.49, 9.800000000000004, 4.400000000000002, 0.4320000000000015]",13.142000000000008,"[22.8, 11.8, 6.6, 3.3]","[0.00151515151515152, 0.824561403508772, 0.745762711864407, 0.545454545454546]"
2682,"['【100-150g】云南蜜桔子-1只', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【约200-300g】锦绣黄桃子1个']",52.620000000000005,"[-1.49, 11.800000000000004, 11.800000000000004, -0.9899999999999993]",21.12000000000001,"[29.8, 29.8, 6.6, 5.6]","[0.00151515151515152, 0.865771812080537, 0.865771812080537, 0.180357142857143]"
2685,"['【100-150g】云南蜜桔子-1只', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '蒙自石榴-1只300-400g']",61.510000000000005,"[-1.49, 11.800000000000004, 11.800000000000004, 3.9000000000000004]",26.010000000000012,"[29.8, 29.8, 6.6, 12.8]","[0.00151515151515152, 0.865771812080537, 0.865771812080537, 0.7734375]"
2687,"['【100-150g】云南蜜桔子-1只', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【约350g/份】西瓜新鲜果切1盒']",56.410000000000004,"[-1.49, 11.800000000000004, 11.800000000000004, 1.4599999999999964]",23.570000000000007,"[29.8, 29.8, 6.6, 8.8]","[0.00151515151515152, 0.865771812080537, 0.865771812080537, 0.545454545454545]"
2693,"['【100-150g】云南蜜桔子-1只', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【甜】喀什西梅-约300g']",71.41,"[-1.49, 11.800000000000004, 11.800000000000004, 8.99999999999999]",31.11,"[29.8, 29.8, 6.6, 29.8]","[0.00151515151515152, 0.865771812080537, 0.865771812080537, 0.664429530201342]"
2695,"['【100-150g】云南蜜桔子-1只', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【进口】越南红火龙果-1只500-550g']",62.41000000000001,"[-1.49, 11.800000000000004, 11.800000000000004, 4.200000000000001]",26.31000000000001,"[29.8, 29.8, 6.6, 12.8]","[0.00151515151515152, 0.865771812080537, 0.865771812080537, 0.84375]"
2697,"['【100-150g】云南蜜桔子-1只', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【不吐籽大口吃】手剥软籽石榴-1盒300g']",74.41000000000003,"[-1.49, 11.800000000000004, 11.800000000000004, 12.000000000000014]",34.11000000000003,"[29.8, 29.8, 6.6, 29.8]","[0.00151515151515152, 0.865771812080537, 0.865771812080537, 0.76510067114094]"
2698,"['【100-150g】云南蜜桔子-1只', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【进口】香蕉-500~550g/份']",61.41000000000001,"[-1.49, 11.800000000000004, 11.800000000000004, 5.8074074074074105]",27.91740740740742,"[29.8, 29.8, 6.6, 12.8]","[0.00151515151515152, 0.865771812080537, 0.865771812080537, 0.6875]"
2701,"['【100-150g】云南蜜桔子-1只', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '云南蜜桔子-450-500g']",64.41000000000001,"[-1.49, 11.800000000000004, 11.800000000000004, 7.300000000000001]",29.41000000000001,"[29.8, 29.8, 6.6, 29.8]","[0.00151515151515152, 0.865771812080537, 0.865771812080537, 0.865771812080537]"
2704,"['【100-150g】云南蜜桔子-1只', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '凯特芒芒果-1只700-800g']",77.41000000000001,"[-1.49, 11.800000000000004, 11.800000000000004, 16.200000000000003]",38.31000000000002,"[29.8, 29.8, 6.6, 39.8]","[0.00151515151515152, 0.865771812080537, 0.865771812080537, 0.748743718592965]"
2705,"['【100-150g】云南蜜桔子-1只', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '红心猕猴桃-1盒5只']",74.41000000000001,"[-1.49, 11.800000000000004, 11.800000000000004, 14.0]",36.110000000000014,"[29.8, 29.8, 6.6, 9.8]","[0.00151515151515152, 0.865771812080537, 0.865771812080537, 1]"
2707,"['【100-150g】云南蜜桔子-1只', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '新疆蜜瓜-半只3-3.5斤']",80.41000000000001,"[-1.49, 11.800000000000004, 11.800000000000004, 18.3]",40.41000000000001,"[29.8, 29.8, 6.6, 11.8]","[0.00151515151515152, 0.865771812080537, 0.865771812080537, 1]"
2715,"['【100-150g】云南蜜桔子-1只', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '阳光玫瑰葡萄-约450-500g/份']",91.41,"[-1.49, 11.800000000000004, 11.800000000000004, 21.799999999999997]",43.91000000000001,"[29.8, 29.8, 6.6, 158]","[0.00151515151515152, 0.865771812080537, 0.865771812080537, 1]"
